horse;v;34
horse-race;v;33
horse-trade;v;32
horseshoe;v;40
horsewhip;v;35
hose;v;30
hospitalise;v;40
hospitalize;v;40
host;v;34
hot-dog;v;38
hot-wire;v;38
hot-work;v;36
hotfoot;v;38
hound;v;38
house;v;42,41
house-train;v;31
housebreak;v;31
houseclean;v;35
housekeep;v;42
hover;v;42,42,38,38,42
howl;v;32,32,32,29
huckster;v;40,40
huddle;v;38,38
hue;v;30,30
huff;v;34,29
hug;v;35,35
hulk;v;42
hull;v;30
hum;v;32,42,39,32
humanise;v;37
humanize;v;37
humble;v;37,37
humbug;v;41
humidify;v;30
humify;v;30
humiliate;v;37
humor;v;32
humour;v;32
hump;v;38,35
hunch;v;38
hunger;v;39,34,34
hunker;v;35
hunt;v;33,38,38,38,38,35,33
hurdle;v;38
hurl;v;35,38,32
hurrah;v;32
hurry;v;38,30,30
hurt;v;39,29,37,30,37,39,29
hurtle;v;38,38,35
husband;v;40
hush;v;30,30,39,30,30
husk;v;30
hustle;v;38,38,40,40,32
hybridise;v;35
hybridize;v;35
hydrate;v;30,30,30
hydrogen-bomb;v;33
hydrogenate;v;30
hydrolise;v;30
hydrolize;v;30
hydrolyse;v;30
hydrolyze;v;30
hydroplane;v;38
hygienise;v;35
hygienize;v;35
hymn;v;36,32
hype;v;32
hyperbolise;v;32
hyperbolize;v;32
hyperextend;v;29
hypertrophy;v;29
hyperventilate;v;29,29
hyphen;v;36
hyphenate;v;36
hypnotise;v;29
hypnotize;v;29
hypophysectomise;v;30
hypophysectomize;v;30
hypostatise;v;31
hypostatize;v;31
hypothecate;v;32,31
hypothesise;v;31
hypothesize;v;31
ice;v;35,30,30
idealise;v;31,31
idealize;v;31,31
ideate;v;36
identify;v;31,32,31,31,31,31
idle;v;35,41
idolise;v;37
idolize;v;37
ignite;v;43,43,37,30
ignore;v;32,32,39,31,31
ill-treat;v;41
ill-use;v;41
illegalise;v;41
illegalize;v;41
illume;v;30
illuminate;v;30,31,36
illumine;v;30
illustrate;v;32,36,36
image;v;39,36
imagine;v;36,31
imbed;v;35
imbibe;v;35,35,34,31
imbricate;v;42,42
imbrue;v;30
imbue;v;35,30,30
imitate;v;36,42,36
immaterialise;v;30
immaterialize;v;30
immerse;v;35,31,35,31
immigrate;v;30,30,30
immingle;v;35
immix;v;30
immobilise;v;40,35,33,30,30,30
immobilize;v;40,35,33,30,30,30
immolate;v;40
immortalise;v;31,30
immortalize;v;31,30
immunise;v;33,29
immunize;v;33,29
immure;v;41
impact;v;35,30
impair;v;30,30
impale;v;35,35
impanel;v;41,31
impart;v;40,40,38
impeach;v;32,32,32
impede;v;41,35
impel;v;36,35
impend;v;42
imperil;v;42
impersonate;v;36,32,32
impinge;v;41,38
implant;v;35,35,31
implement;v;41,41,30
implicate;v;42,42
implode;v;30
implore;v;32
imply;v;32,32,42,42,42
import;v;40,40,32
importune;v;32
impose;v;41,32,40
impound;v;40,35
impoverish;v;40,30
imprecate;v;32,32
impregnate;v;30,30,29,29
impress;v;37,37,31,35,36,35,30
imprint;v;41,35
imprison;v;41,41
improve;v;30,30
improvise;v;36,41
improvize;v;36
impugn;v;32
impulse-buy;v;40
impute;v;31,31
inactivate;v;33,30
inaugurate;v;41,41,30
incandesce;v;30,30
incapacitate;v;30,29
incarcerate;v;41
incarnadine;v;30
incarnate;v;36,42
incase;v;35
incense;v;39,37
inch;v;38
incinerate;v;30,30
incise;v;35
incite;v;36,32,35
incline;v;42,39,38,38,37,31
inclose;v;35,30
include;v;42,31,30,41
incommode;v;41
inconvenience;v;41
incorporate;v;30,42,41,35
increase;v;30,30
incriminate;v;42,32
incrust;v;35,35,30
incubate;v;30,29
inculcate;v;31
inculpate;v;42
incur;v;42,30
incurvate;v;38,35
indemnify;v;40,40
indent;v;36,35,35,35,32
indenture;v;32
index;v;41,40,31
indicate;v;32,32,32,32,32
indict;v;41
indispose;v;31,30,29
indite;v;36
individualise;v;31,30
individualize;v;31,30
individuate;v;42,30
indoctrinate;v;31
indorse;v;41,41,41,32
induce;v;36,32,36,31,36
induct;v;41,41,41,36,32
indue;v;41
indulge;v;41,34,34,41
indurate;v;30,30,30,30
industrialise;v;30,30
industrialize;v;30,30
indwell;v;42
inebriate;v;37,34,34
infatuate;v;37
infect;v;29,29,41,31
infer;v;31,32,32,31,31
infest;v;38,42,42
infiltrate;v;38,41,38,38
infix;v;35,35
inflame;v;29,43,43,37,29
inflate;v;30,30,30,30,30
inflect;v;32,32
inflict;v;32
influence;v;41,31,32
inform;v;32,30,32
infract;v;41
infringe;v;41,38
infuriate;v;37
infuscate;v;30
infuse;v;31,30,30,30,29
ingeminate;v;32
ingest;v;34,31
ingraft;v;35
ingrain;v;35,31
ingratiate;v;37
ingurgitate;v;34
inhabit;v;42,42,42
inhale;v;34,29
inhere;v;42
inherit;v;40,40,40
inhibit;v;30,41,41,37
inhume;v;41
initial;v;32
initialise;v;31,30
initialize;v;31,30
initiate;v;36,36,41,32,30
inject;v;29,30,35,34,34,32
injure;v;29,37,30
ink;v;32,30,30
inlay;v;36
inmarry;v;41
innervate;v;40,30
innovate;v;36
inoculate;v;32,30,29,29,29
inosculate;v;35,35
input;v;35
inquire;v;32,31,32
inscribe;v;35,41,35,32,32,32,32
inseminate;v;35,29
insert;v;35,30,35,32
inset;v;30
insinuate;v;38,32
insist;v;32,32,31
insolate;v;39
inspan;v;35
inspect;v;39,38,31
inspire;v;37,36,32,32,31,29
inspirit;v;30
inspissate;v;30,30,30
instal;v;35,41,35
install;v;35,41,35
instance;v;32
instantiate;v;39,39
instigate;v;32,32
instil;v;35
instill;v;40,35,31,31,30
institute;v;36,36
institutionalise;v;40
institutionalize;v;40
instruct;v;32,32,32
instrument;v;40,36,32
instrumentate;v;36
insufflate;v;40,29,29
insulate;v;30,30
insult;v;32
insure;v;31,32,32,40
integrate;v;30,41,30,31
intend;v;31,31,32,32
intensify;v;30,30,30,30
inter;v;41
interact;v;41
interbreed;v;35
intercalate;v;30
intercede;v;32
intercept;v;35,39
interchange;v;40,40,30,30
intercommunicate;v;42,32
interconnect;v;42,35
interdepend;v;42
interdict;v;36,32
interest;v;37,42,42
interfere;v;41,41
interiorise;v;31
interiorize;v;31
interject;v;32
interlace;v;35,35
interlard;v;30
interleave;v;40,35,30
interlink;v;42,35
interlock;v;30,35,35
interlope;v;41
interlude;v;36
intermarry;v;41
intermediate;v;32
intermingle;v;35
intermit;v;32
intermix;v;35
intern;v;41,41
internalise;v;31
internalize;v;31
internationalise;v;41,30
internationalize;v;41,30
interpellate;v;32
interpenetrate;v;35,35
interpolate;v;31,30
interpose;v;38,38,32,41
interpret;v;31,32,36,36,32,31
interrelate;v;42,31
interrogate;v;32,32
interrupt;v;32,30,30,30
intersect;v;38
intersperse;v;35,30
interstratify;v;30
intertwine;v;35,36,36
intervene;v;41,42,30
interview;v;32,32,32
interweave;v;35
intimate;v;32,32
intimidate;v;37,37
intonate;v;32,32
intone;v;32,32,32
intoxicate;v;37,34,29
intransitivise;v;30
intransitivize;v;30
intrench;v;35
intrigue;v;42,31
introduce;v;32,36,30,38,36,35,32,31,32,30
introject;v;30
intromit;v;41
introspect;v;31
introvert;v;35,30
intrude;v;38,41,39,32
intrust;v;40
intubate;v;35
intuit;v;31
intumesce;v;38,30
intussuscept;v;35
inunct;v;29
inundate;v;35,30
inure;v;30
invade;v;33,38,42,35
invaginate;v;35,35
invalid;v;41,29
invalidate;v;41,32,31,30
inveigh;v;32,32
inveigle;v;32
invent;v;36,36
inventory;v;41
invert;v;30,30,30
invest;v;40,41,41,41,41
investigate;v;32,32
invigilate;v;41
invigorate;v;37,30,30,29
invite;v;37,41,37,32,41,35,32,35
invoice;v;40
invoke;v;36,32,32
involve;v;42,42,42,42,42,31,30
inweave;v;35
iodinate;v;30
iodise;v;30,29
iodize;v;30,29
ionate;v;30
ionise;v;30,30
ionize;v;30,30
iridesce;v;42
irk;v;37
iron;v;35
irradiate;v;32,30,30
irrigate;v;30,29
irritate;v;37,29,30
irrupt;v;38,30,30
islamise;v;30,30
islamize;v;30,30
isolate;v;30,30,30,31
isomerise;v;30,30
isomerize;v;30,30
issue;v;32,41,32,30,32
italicise;v;36
italicize;v;36
itch;v;39,39,39,37
itemise;v;32,32
itemize;v;32,32
iterate;v;32,30
itinerate;v;38
jab;v;35,35,35
jabber;v;32
jack;v;35,33
jacket;v;35,29
jackknife;v;38
jacklight;v;33
jackrabbit;v;38
jactitate;v;38
jade;v;29,29
jag;v;35
jail;v;41
jam;v;38,38,35,32,35,35,35
jampack;v;35
jangle;v;39
japan;v;36
jar;v;42,38,38,37,35
jaundice;v;30,29
jaunt;v;38
jaw;v;32,32,34,32
jawbone;v;32
jaywalk;v;38
jazz;v;36,35
jeer;v;32
jell;v;30
jellify;v;30,30
jelly;v;30
jeopardise;v;42
jeopardize;v;42,41
jerk;v;35,38,29,38,35
jest;v;32,29
jet;v;35,38
jettison;v;40,35
jewel;v;36
jib;v;41,38
jibe;v;42,38
jig;v;38
jiggle;v;38
jilt;v;31
jimmy;v;35
jingle;v;39
jingle-jangle;v;39
jinx;v;32,31
jitterbug;v;38
jive;v;36
job;v;41,41,41,40
jockey;v;33,33,33
jog;v;42,38,38,38,35,32
joggle;v;38,35
join;v;41,35,41,35,42
joint;v;42,40,35,35
joke;v;32,29
jollify;v;41
jolly;v;32
jolt;v;38,37
josh;v;32
jostle;v;38,38
jot;v;32
jounce;v;38
journey;v;38,38
joust;v;33
joy;v;37,37
joyride;v;38
jubilate;v;41,32
judder;v;38
judge;v;31,31,31,32,41
jug;v;41,30
juggle;v;41,41,41,35,35
julienne;v;35
jumble;v;42,36,35
jump;v;38,38,33,30,42,33,30,38,38,38,38,38,31,30,30
jump-start;v;38,30
jumpstart;v;38,30
junk;v;40
junket;v;38,34,34
junketeer;v;38
justify;v;32,32,30
jut;v;42
juxtapose;v;35
kayak;v;38
kayo;v;35
keel;v;38
keen;v;37
keep;v;42,42,40,41,41,31,40,32,42,41,34,42,41,42,42,40,40,40,40,35,30,30
kennel;v;41
keratinise;v;30,30
keratinize;v;30,30
kern;v;40,40
key;v;31,40,35,30,30
keynote;v;30,32
kibbitz;v;32
kibitz;v;32
kibosh;v;41
kick;v;35,38,35,38,35,34,33,32
kick-start;v;38
kid;v;32,32
kidnap;v;35
kill;v;35,41,30,42,39,37,35,35,35,35,34,30,30,30,30
kindle;v;43,43,37
kink;v;35,30
kip;v;29
kiss;v;35,35
kit;v;40
kite;v;40,40,38,38
kitten;v;29
knap;v;35,35
knead;v;35,35
kneecap;v;33
kneel;v;35
knell;v;39,39
knife;v;35
knight;v;41
knit;v;36,36,35
knock;v;35,35,35,39,39,32
knot;v;36,35,35
know;v;31,31,31,31,31,31,31,35,31,31,31
knuckle;v;35,35
kotow;v;32
kowtow;v;38,32
kvetch;v;32
label;v;32,35,32,31,31
labialise;v;32
labialize;v;32
labor;v;41,41,29
labour;v;41,41,29
lace;v;35,36,36,35,30
lacerate;v;35,37
lack;v;42
lacquer;v;36
lactate;v;34
ladder;v;30
lade;v;35,35
laden;v;35,35
ladle;v;35,35
lag;v;38,41,35,35
laicise;v;30
laicize;v;30
lallygag;v;42
lam;v;38,35
lamb;v;29
lambast;v;35,32
lambaste;v;35,32
lame;v;29
lament;v;37,32
laminate;v;36,35,35,35
lampoon;v;32
lance;v;38,35,35
land;v;38,38,30,38,40,38,38
landscape;v;36,36
languish;v;30,37,29
lap;v;42,35,39,34,30
lapidate;v;35,35
lapidify;v;30
lapse;v;38,30,30,29,40,38
lard;v;36,32
lark;v;38
larn;v;31
larrup;v;35
lash;v;35,38,35,35
lasso;v;35
last;v;42,42
latch;v;35
lateralize;v;38
lather;v;35,30,29,29
latinise;v;32,30
latinize;v;32,32,30
laud;v;32
laugh;v;29
launch;v;41,35,35,30,35,35
launder;v;35,30
lave;v;30,29,29
lavish;v;40
lay;v;35,35,36,35,40
layer;v;35
laze;v;41
leach;v;38,38,30
lead;v;38,42,42,38,32,42,41,42,41,36,42,38,42,32
leaf;v;39,38,29
league;v;30
leak;v;32,32,30,30
lean;v;38,35,42,31,38
leap;v;38,30,38,38
leapfrog;v;38,30
learn;v;31,31,31,31,32,32
lease;v;41,41,40,40
leash;v;35
leather;v;35
leave;v;38,31,42,30,38,42,42,41,40,40,42,30,40,31
leaven;v;38
lecture;v;32,32
leech;v;29
leer;v;39
legalise;v;41
legalize;v;41
legislate;v;41
legitimate;v;41,32,30
legitimatise;v;41
legitimatize;v;41
legitimise;v;41
legitimize;v;41
lend;v;40,40,42
lengthen;v;30,30
lenify;v;37
lessen;v;30,30,30
let;v;41,32,32,30,30,40
letter;v;40,36,36
levant;v;38
level;v;33,36,35,33,32,30
lever;v;35
leverage;v;40,40
levitate;v;38,38
levy;v;40,33
lexicalise;v;32
lexicalize;v;32
liaise;v;32
libel;v;32
liberalise;v;41,41
liberalize;v;41,41
liberate;v;41,41,41,36
librate;v;42,38
licence;v;41
license;v;41
lick;v;35,35,31,34
lie;v;42,35,42,42,32,42,38
lifehack;v;30
lift;v;38,35,38,38,32,32,40,35,30,30,30,42,40,40,40,35,35,32,30,30,30,30,30,29
ligate;v;35,30,29
light;v;30,34,38,43,40,38,30
lighten;v;37,35,32,30,30,30
lighter;v;38
lignify;v;30
like;v;37,37,37,31,37
liken;v;31
lilt;v;32
limber;v;35,29
lime;v;38,35
limit;v;30,30,32
limn;v;36,36
limp;v;38,38
line;v;42,35,35,35,30,30
linearise;v;30
linearize;v;30
linger;v;42,42,38,38,42
link;v;31,35,42,35
lionise;v;41
lionize;v;41
lip-read;v;31
lip-sync;v;32
lip-synch;v;32
lipread;v;31
lipstick;v;36,29
liquefy;v;43,30,30
liquidate;v;35,40,40,40
liquidise;v;30
liquidize;v;40,30
liquify;v;30,30
lisp;v;32
list;v;32,41,38,38,32
listen;v;39,39,41
literalise;v;31
literalize;v;31
lithograph;v;36
litigate;v;41,41
litter;v;42,35,29
live;v;42,42,42,42,42,31,42
liven;v;30
load;v;35,35,40,35,30
loaf;v;42,42
loan;v;40
loathe;v;37
lob;v;35
lobby;v;41
localise;v;42,42,41,36
localize;v;42,42,41,36
locate;v;40,42,40,30
lock;v;35,35,30,35,35,37,35,38,36
locomote;v;38
lodge;v;42,35,32,42
loft;v;40,35,35,31
log;v;32,35
log-in;v;40
logroll;v;41
loiter;v;42
loll;v;42,42
lollop;v;38
lollygag;v;42
long;v;37
look;v;39,39,29,39,42,41,32,31,42,31
loom;v;42,42,42,36
loop;v;38,36,38,35,35
loose;v;41,35,30,30
loosen;v;30,41,41,35,35,35,30
loot;v;40,40
lop;v;35,35
lope;v;38
lord;v;41
lose;v;40,33,37,40,39,40,40,39,30,30
lot;v;41,40
louden;v;39,30
lounge;v;35,42
lour;v;30,30,29
love;v;37,37,37,35
low;v;32
lowball;v;31
lower;v;38,30,30,35,29
lube;v;35
lubricate;v;42,35,30
lucubrate;v;32
luff;v;38,38
lug;v;35,35
luge;v;38
lull;v;37,30,37
lumber;v;38,35
luminesce;v;43
lump;v;35,31
lunch;v;34,34
lunge;v;38
lurch;v;38,38,38,42,33
lure;v;32
lurk;v;42,42,33
lust;v;34
lustrate;v;30
luxate;v;30
luxuriate;v;34,34,30
lynch;v;41
lyophilise;v;30
lyophilize;v;30
lyric;v;36
lysogenize;v;30
macadamise;v;35
macadamize;v;35
macerate;v;30,30,30,30
machicolate;v;40
machinate;v;36,31
machine;v;36,36
machine-wash;v;35
macrame;v;36
maculate;v;35,30
madden;v;37,37,37
madder;v;30
madrigal;v;36
magnetise;v;32,30
magnetize;v;30,32
magnify;v;30,32,30
mail;v;35,32
maim;v;29
mainline;v;34
maintain;v;42,40,34,32,40,40,32,32,32,31
major;v;31
make;v;41,30,36,32,36,36,31,36,36,40,36,42,38,42,36,36,36,30,29,41,40,38,31,41,41,36,30,38,29,42,42,42,42,42,39,38,38,36,36,35,32,32,31,31,563259,30,563144,30,547033,30,107173,29,71765,29
maledict;v;32
malfunction;v;35
malign;v;32
malinger;v;41
malnourish;v;34
malt;v;30,30,30,30
maltreat;v;41
malversate;v;40
mambo;v;38
man;v;41,33
manacle;v;35
manage;v;41,41,41,41,41,41,35
mandate;v;41,32,32
manducate;v;34
maneuver;v;38,41,33
mangle;v;35,35,30,30
manhandle;v;35
manicure;v;29,29
manifest;v;32,32,30
manifold;v;30,30
manipulate;v;41,35,41,40,37,29
manoeuver;v;41,38,33
manoeuvre;v;41,38,33
mantle;v;38,35
manufacture;v;36,36,36,36
manumit;v;41
manure;v;38
map;v;36,31,42,36,36,30
mapquest;v;31
mar;v;30,29
maraud;v;38
marble;v;36
marbleise;v;30
marbleize;v;30
marcel;v;29
march;v;38,38,38,41,38,38,35
marginalise;v;41
marginalize;v;41
marinade;v;30
marinate;v;30
mark;v;35,32,31,31,30,41,39,35,35,32,32,32,31,31,30
market;v;40,40,40,30
maroon;v;40,30
marry;v;41,41
marshal;v;38,35,30,38
martyr;v;35,29
martyrise;v;29
martyrize;v;29
marvel;v;32,32
masculinise;v;30
masculinize;v;30,30
mash;v;35,32,30
mask;v;39,35,39,35,35
masquerade;v;39,32
mass;v;38
mass-produce;v;36
massacre;v;30
massage;v;35,29
master;v;31,33,41,31
mastermind;v;31
masticate;v;35,34
masturbate;v;35,35
mat;v;35,30
match;v;42,40,35,42,30,35,33,30,30
mate;v;35,35,33
materialise;v;30
materialize;v;30
matriculate;v;41
matt-up;v;30
matte;v;30
matter;v;42
maturate;v;30,30,29
mature;v;30,32,30,30,30,29
maul;v;35,35
maunder;v;38,32,32
maximise;v;30,30
maximize;v;30,30
mean;v;32,42,32,31,42,31,31
meander;v;38
measure;v;31,30,42,31
mechanise;v;30,30,30
mechanize;v;30,30,30
meddle;v;41
mediate;v;32,42
medicate;v;29,29
medicine;v;29
meditate;v;31,31
meet;v;38,41,42,34,41,41,38,33,42,39,35
melanise;v;30,30
melanize;v;30,30
meld;v;32,30,30
meliorate;v;30,30
mellow;v;30,30,30
melodise;v;36
melodize;v;36
melt;v;30,30,30,30,30,30
memorialise;v;32,31
memorialize;v;32,31
memorise;v;31
memorize;v;31
menace;v;42,32,29
mend;v;30,30
menstruate;v;29
mensurate;v;31
mention;v;32,32,32
mentor;v;32
meow;v;32
mercerise;v;30
mercerize;v;30
merchandise;v;40
merge;v;30,30,30
merit;v;42
mesh;v;35,30,41,35
mesmerise;v;32,29
mesmerize;v;32,29
mess;v;34,30
message;v;32,32,32
metabolise;v;34
metabolize;v;34
metal;v;35
metalize;v;35
metallize;v;35
metamorphose;v;30,30
metastasise;v;29
metastasize;v;29
meter;v;30,35
metricate;v;30
metricise;v;30,30
metricize;v;30,30
metrify;v;36,30
mew;v;32,32
mewl;v;29
miaou;v;32
miaow;v;32
micro-cook;v;30
microcopy;v;36
microfilm;v;36
microwave;v;30
micturate;v;29
middle;v;35
miff;v;37
migrate;v;38,38
mildew;v;30
militarise;v;33,30
militarize;v;33,30
militate;v;41
milk;v;30,34,30
mill;v;38,30,35,35
mime;v;36,36
mimeo;v;36
mimeograph;v;36
mimic;v;36
mince;v;32,38,35
mind;v;32,31,41,41,31,31
mine;v;34,33
mineralize;v;30,30
mingle;v;35,41,42
miniate;v;36,36
miniaturise;v;30
miniaturize;v;30
minify;v;30
minimise;v;32,30
minimize;v;30,32,32
minister;v;41,41
minor;v;31
minstrel;v;36
mint;v;36
mire;v;42,38,38,35
mirror;v;43,32
misaddress;v;32
misadvise;v;32
misalign;v;30
misally;v;41
misapply;v;34
misapprehend;v;31
misappropriate;v;40
misbehave;v;41
misbelieve;v;31
miscalculate;v;31,31
miscall;v;32
miscarry;v;41,29
miscast;v;36
miscegenate;v;42
misconceive;v;31
misconduct;v;41,41
misconstrue;v;31
miscount;v;32
miscreate;v;31
misdate;v;31
misdeal;v;40
misdeliver;v;35
misdemean;v;41
misdirect;v;41,38,32
misdo;v;41
misestimate;v;31,31
misfire;v;33
misfunction;v;35
misgauge;v;31
misgive;v;31
misgovern;v;41
misguide;v;38,32
mishandle;v;41,41
misidentify;v;31
misinform;v;32
misinterpret;v;32,31,31
misjudge;v;31
mislay;v;35
mislead;v;38,32
mismanage;v;41
mismarry;v;41
mismatch;v;35
mismate;v;35
misname;v;32
misperceive;v;39
misplace;v;35,35
misplay;v;36,33
misprint;v;36
mispronounce;v;32
misquote;v;32
misread;v;31,31
misremember;v;31
misrepresent;v;32,41
miss;v;39,37,42,31,38,42,35,42,32
misspeak;v;32
misspell;v;32
misspend;v;42,40
misstate;v;32
mist;v;30,39,35
mistake;v;31,31
mistime;v;30
mistranslate;v;32
mistreat;v;41
mistrust;v;31
misunderstand;v;31
misuse;v;34,30
miter;v;35,40,35
mitigate;v;32,30
mix;v;30,41,30,30,35,35
mizzle;v;43
moan;v;32
mob;v;38
mobilise;v;33,33,30,30
mobilize;v;30,33,33,30
mock;v;32,32
model;v;36,36,39,39,36,36
moderate;v;32,30,41,32,32,30
modernise;v;30,30
modernize;v;30,30
modify;v;30,30,30
modulate;v;36,32,30,30,30
moil;v;41,38,30
moisten;v;30,35
moisturise;v;30
moisturize;v;30
mold;v;36,30,36,36,35,31
molder;v;30
molest;v;41,37
mollify;v;37,30,30
mollycoddle;v;41
molt;v;29
monetise;v;41
monetize;v;41
monger;v;40
mongrelise;v;35
mongrelize;v;35
monish;v;32,32
monitor;v;39,39
monkey;v;35,35
monologuise;v;32
monologuize;v;32
monopolise;v;41,40
monopolize;v;41,40
monumentalise;v;31
monumentalize;v;31
moo;v;32
mooch;v;40
moon;v;41,41,39
moonlight;v;41
moonshine;v;30
moor;v;35,35,35
moot;v;32
mop;v;35,29
mope;v;38,37
moralise;v;32,32,30
moralize;v;32,32,30
morph;v;30,30
mortar;v;35
mortgage;v;40
mortice;v;35,35
mortify;v;37,37,37,29
mortise;v;35,35
mosey;v;38
mosh;v;38
mothball;v;40
mother;v;41,29
mothproof;v;33
motion;v;32
motivate;v;36
motley;v;30,30
motor;v;38
motorbike;v;38
motorboat;v;38
motorcycle;v;38
motorise;v;30
motorize;v;40,40,30
mottle;v;36,30
mould;v;36,36,36
moulder;v;30
moult;v;29
mound;v;36
mount;v;35,30,30,36,38,38,36,35
mountaineer;v;38
mourn;v;37,37
mouse;v;38,35
mousse;v;29
mouth;v;32,32,35
move;v;38,38,38,38,41,29,30,41,37,36,37,40,30,41,33,32
mow;v;35,29
muck;v;30,38,35
muckrake;v;32
mud;v;35,35
mud-wrestle;v;35
muddle;v;35,31
muddy;v;35,31,30
mudwrestle;v;35
muff;v;41,41
muffle;v;35,39
mug;v;40
mulch;v;35
mulct;v;41,40
mull;v;31,39
multiply;v;31,30,29,29
mumble;v;32,34
mummify;v;42,40,30
munch;v;34
munition;v;40
murder;v;41,30
murk;v;30
murmur;v;32,32
muscle;v;38
muse;v;31
mush;v;38,38
mushroom;v;35,30
muss;v;35
mussitate;v;32
muster;v;35,32
mutate;v;30
mute;v;39
mutilate;v;30,30,29
mutiny;v;41
mutter;v;32,32
muzzle;v;40,39,35
mystify;v;31,30
mythicise;v;31,30
mythicize;v;31,30
mythologise;v;36,30
mythologize;v;36,30
nab;v;35,35,35
nag;v;32,37,31
nail;v;35,35,35,41,41,40,33
name;v;32,32,41,41,32,32,31,32,31
namedrop;v;32
nap;v;29
narcotise;v;29
narcotize;v;29
nark;v;37,32
narrate;v;32,32
narrow;v;30,31,30,30
nasale;v;32
nasalise;v;32,32
nasalize;v;32,32
nationalise;v;30,30
nationalize;v;30,30
natter;v;32
naturalise;v;30,30,30,30
naturalize;v;30,32,30,30,30
nauseate;v;39,37
navigate;v;38,38,38
nazify;v;30
near;v;38
neaten;v;30,29
necessitate;v;42,42
neck;v;35
necrose;v;29
need;v;42,34,34
needle;v;32,35
negate;v;42,32,31,30
negative;v;41
neglect;v;31,41,31,31
negociate;v;41,40,40,38,32,32
negotiate;v;32,38
neigh;v;32
neighbor;v;42,42
neighbour;v;42,42
nerve;v;37
nest;v;42,35,35,35
nestle;v;35,42,35
net;v;40,40,36,35
netmail;v;32
nett;v;35
nettle;v;39,37
network;v;32
neuter;v;29
neutralise;v;35,33,30,30
neutralize;v;41,30,41,35,33,30
nibble;v;35,35,34
nick;v;35,35,30,29
nickel;v;35
nickel-and-dime;v;40,35
nicker;v;32
nickname;v;32
nictate;v;29
nictitate;v;29
niggle;v;37,32
nip;v;35,35,35
nitpick;v;32
nitrate;v;30
nitrify;v;30,30,30
nitrogenise;v;30
nitrogenize;v;30
nix;v;32
nobble;v;41,40,35,30
nock;v;35
nod;v;32,32,29,38,29
noise;v;39
nol.pros.;v;30
nominate;v;32,41,41,41
nonplus;v;31
noose;v;36,35
normalise;v;30,30
normalize;v;30,30,30
nose;v;39,38,39,38,35,33
nosedive;v;38
nosh;v;34
notarise;v;32
notarize;v;32
notate;v;32
notch;v;35,32
note;v;32,39,39,32
notice;v;39,39,32,32
notify;v;32
nourish;v;34,34
novate;v;30
novelise;v;30
novelize;v;30
nucleate;v;42
nudge;v;35,32
nuke;v;33,33,30
nullify;v;41,31,30
numb;v;39
number;v;42,32,32,42,32,30
numerate;v;32,31
nurse;v;29,37,41,41,34
nurture;v;32,41,34
nut;v;35
nutate;v;38
nutrify;v;34
nuzzle;v;35,35,35
o.d.;v;29
o.k.;v;32
obey;v;41
obfuscate;v;32
object;v;32,42
objectify;v;30,30
objurgate;v;32,32
obligate;v;41,40,32
oblige;v;41,32,32
obliterate;v;30,30,30,30
obnubilate;v;39,31
obscure;v;39,31,30,30,30
observe;v;39,32,39,39,41,41,41,31,41
obsess;v;37,37
obsolesce;v;30
obstinate;v;30
obstipate;v;29
obstruct;v;41,35,39
obtain;v;40,30,42
obtrude;v;38,32
obtund;v;30
obturate;v;35
obviate;v;42,41
occasion;v;36
occidentalise;v;30
occidentalize;v;30
occlude;v;35
occult;v;39,39,39
occupy;v;41,42,42,42,33,40,31,41
occur;v;30,31,42
odorize;v;39
odourise;v;39
off;v;41
offend;v;37,41,37,37
offer;v;40,40,41,31,40,40,40,39,42,41,40,32,32
officer;v;32
officialise;v;30
officialize;v;30
officiate;v;41,33
offload;v;40,35
offsaddle;v;35
offset;v;42,42,40,36,36
ogle;v;39
oil;v;35,29
oink;v;32
okay;v;32
omen;v;32
omit;v;31,31
one-step;v;38
ooh;v;32
ooze;v;38,29
opacify;v;30,30
opalesce;v;43,42
opalise;v;30,30
opalize;v;30,30
open;v;35,41,35,41,35,30,30,42,33,40,39
operate;v;41,35,35,33,35,29
opine;v;32,31
oppose;v;32,33,42,33,41,32
oppress;v;41,41
oppugn;v;32
opsonize;v;30
opt;v;31
optimise;v;30,30,29
optimize;v;30,30,29
orate;v;32
orb;v;38
orbit;v;38
orchestrate;v;36,31
ordain;v;41,41,41,32
order;v;32,32,32,41,30,30,41,31,31
ordinate;v;41,30
organise;v;30,41,41,41,36,31
organize;v;41,41,31,30,36,41
orient;v;42,39,42,32,30
orientalise;v;30
orientalize;v;30
orientate;v;39
originate;v;42,36,42
ornament;v;36,42
orphan;v;40
oscillate;v;42,38
osculate;v;42,42,35
ossify;v;30,30,30
ostentate;v;39
ostracise;v;41,41
ostracize;v;41,41
oust;v;41,41
out;v;32,32,32
out-herod;v;33
outbalance;v;42
outbid;v;40,40
outbrave;v;33,33
outcall;v;40
outclass;v;31
outcrop;v;30
outcry;v;33,32
outdistance;v;38
outdo;v;33,33
outdraw;v;33
outface;v;39
outfight;v;33
outfit;v;40
outflank;v;38,33
outfox;v;33,33
outgeneral;v;33
outgo;v;33
outgrow;v;30,33
outguess;v;32
outlast;v;42
outlaw;v;41
outline;v;32,36,36
outlive;v;42
outmaneuver;v;33
outmanoeuvre;v;33
outmarch;v;33
outmatch;v;33
outmode;v;30
outnumber;v;42
outpace;v;33
